family,model,case_id,pair_id,domain,variant_id,termination_reason,outcome_success,successful_suffix_exact,unavailable_correct,unnecessary_call_count,model_turns,environment_calls,restarts,prompt_tokens,completion_tokens,total_tokens,visible_operation_count,target_step_count,included_target_step_count,removed_target_step_count,decoy_call_count,successful_decoy_call_count,wrong_state_commit_count,wrong_state_committed,false_finish_after_decoy,wrong_state_detected,restart_recovered,compensating_action_count,turns_to_detection,target_state_achieved,residual_wrong_state_at_termination,reachability,target_operation_id,query_template_id,behavior_correct
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_contract_allowed_price-01,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,3,2,0,12791,554,13345,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,1,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_contract_allowed_price-01,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,5,4,0,22183,894,23077,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,1,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_contract_allowed_price-02,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-failure,unavailable,0,,1,0,1,0,0,3813,688,4501,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_contract_allowed_price,2,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_contract_allowed_price-02,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-success,unavailable,0,,1,0,1,0,0,3813,754,4567,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_contract_allowed_price,2,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_contract_allowed_price-02,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,2,1,0,8359,386,8745,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,2,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_contract_allowed_price-02,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,2,1,0,8077,395,8472,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,2,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_contract_allowed_price-03,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,6,8,6,1,45905,3804,49709,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_contract_allowed_price,3,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_contract_allowed_price-03,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,5,8,5,1,48122,3699,51821,3,,,,1,1,1,1,1,1,0,0,5,0,0,unreachable,set_contract_allowed_price,3,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_contract_allowed_price-03,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,3,2,0,13042,669,13711,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_contract_allowed_price-03,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,4,3,0,17741,1350,19091,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_contract_allowed_price-04,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-failure,unavailable,0,,1,6,8,6,1,44530,3241,47771,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_contract_allowed_price,4,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_contract_allowed_price-04,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,6,8,6,1,39290,1487,40777,3,,,,2,2,2,1,0,1,0,0,1,0,1,unreachable,set_contract_allowed_price,4,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_contract_allowed_price-04,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,5,4,0,22611,794,23405,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,4,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_contract_allowed_price-04,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,5,4,0,21695,770,22465,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_contract_allowed_price,4,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-00,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,4,8,4,1,44083,2646,46729,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_expedited_delivery_days,0,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-00,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,3,8,3,1,45465,3593,49058,3,,,,1,1,1,1,0,0,0,0,,0,1,unreachable,set_expedited_delivery_days,0,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-00,procurement-performance-vs-expedite,procurement_suppliers,state-gold-decoy,budget_exhausted,0,,,,8,6,1,43773,2654,46427,4,,,,1,0,0,0,0,0,0,0,,0,0,reachable,set_expedited_delivery_days,0,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-00,procurement-performance-vs-expedite,procurement_suppliers,state-gold-only,unavailable,0,,,,8,6,1,37837,1286,39123,3,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_expedited_delivery_days,0,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-01,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,5,8,5,1,39397,1974,41371,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_expedited_delivery_days,1,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-01,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,5,8,5,1,41772,1931,43703,3,,,,1,1,1,1,1,1,0,0,4,0,0,unreachable,set_expedited_delivery_days,1,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-01,procurement-performance-vs-expedite,procurement_suppliers,state-gold-decoy,budget_exhausted,0,,,,8,6,1,46696,3722,50418,4,,,,1,0,0,0,0,0,0,0,,0,0,reachable,set_expedited_delivery_days,1,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-01,procurement-performance-vs-expedite,procurement_suppliers,state-gold-only,unavailable,0,,,,8,6,1,38392,1568,39960,3,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_expedited_delivery_days,1,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-02,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,4,8,4,1,37698,2038,39736,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_expedited_delivery_days,2,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-02,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,2,8,2,1,37217,1775,38992,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_expedited_delivery_days,2,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-02,procurement-performance-vs-expedite,procurement_suppliers,state-gold-decoy,budget_exhausted,0,,,,8,4,0,51307,4229,55536,4,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_expedited_delivery_days,2,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-02,procurement-performance-vs-expedite,procurement_suppliers,state-gold-only,finish,1,1,,,3,2,0,12330,550,12880,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_expedited_delivery_days,2,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-03,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,6,8,6,1,51210,4833,56043,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_expedited_delivery_days,3,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-03,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,6,8,6,1,44292,3106,47398,3,,,,3,1,1,1,1,1,0,0,3,0,0,unreachable,set_expedited_delivery_days,3,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-03,procurement-performance-vs-expedite,procurement_suppliers,state-gold-decoy,unavailable,0,,,,7,5,1,36315,2465,38780,4,,,,1,0,0,0,0,0,0,0,,0,0,reachable,set_expedited_delivery_days,3,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-03,procurement-performance-vs-expedite,procurement_suppliers,state-gold-only,unavailable,0,,,,8,6,1,51758,4869,56627,3,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_expedited_delivery_days,3,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-04,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,6,8,6,1,38874,2079,40953,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_expedited_delivery_days,4,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-04,procurement-performance-vs-expedite,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,6,8,6,1,38022,1344,39366,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_expedited_delivery_days,4,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-04,procurement-performance-vs-expedite,procurement_suppliers,state-gold-decoy,unavailable,0,,,,8,6,1,38530,1419,39949,4,,,,1,0,0,0,0,0,0,0,,0,0,reachable,set_expedited_delivery_days,4,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_expedited_delivery_days-04,procurement-performance-vs-expedite,procurement_suppliers,state-gold-only,finish,1,1,,,4,3,0,17360,778,18138,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_expedited_delivery_days,4,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-00,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-failure,unavailable,0,,1,0,1,0,0,3802,592,4394,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,0,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-00,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-success,unavailable,0,,1,0,1,0,0,3802,558,4360,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,0,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-00,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,2,1,0,8358,397,8755,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,0,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-00,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,budget_exhausted,0,,,,8,6,1,45891,3161,49052,3,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_goods_receipt_quantity,0,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-01,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,2,8,2,1,40578,2084,42662,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,1,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-01,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-success,unavailable,0,,1,1,2,1,0,8404,1204,9608,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,1,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-01,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,3,2,0,13109,580,13689,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,1,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-01,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,4,3,0,17907,840,18747,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,1,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-02,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-failure,unavailable,0,,1,0,1,0,0,3805,491,4296,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,2,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-02,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-success,unavailable,0,,1,0,1,0,0,3805,639,4444,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,2,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-02,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,2,1,0,8356,387,8743,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,2,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-02,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,2,1,0,8065,395,8460,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,2,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-03,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-failure,unavailable,0,,1,6,8,6,1,49824,5118,54942,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-03,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-success,unavailable,0,,1,1,2,1,0,8377,1951,10328,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-03,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,2,1,0,8538,610,9148,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-03,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,4,3,0,17323,891,18214,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-04,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-failure,unavailable,0,,1,6,8,6,1,42212,3595,45807,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_goods_receipt_quantity,4,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-04,procurement-contract-vs-receipt,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,5,8,5,1,48696,3620,52316,3,,,,1,1,1,1,1,1,0,0,5,0,0,unreachable,set_goods_receipt_quantity,4,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-04,procurement-contract-vs-receipt,procurement_suppliers,state-gold-decoy,finish,1,1,,,7,6,0,33641,1034,34675,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,4,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_goods_receipt_quantity-04,procurement-contract-vs-receipt,procurement_suppliers,state-gold-only,finish,1,1,,,8,6,0,38325,1474,39799,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_goods_receipt_quantity,4,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-00,procurement-approval-vs-transit,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,3,8,3,1,42950,2799,45749,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_purchase_approval_threshold,0,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-00,procurement-approval-vs-transit,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,3,8,3,1,47370,3913,51283,3,,,,1,1,1,1,1,0,0,0,,0,1,unreachable,set_purchase_approval_threshold,0,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-00,procurement-approval-vs-transit,procurement_suppliers,state-gold-decoy,finish,1,1,,,3,2,0,12839,512,13351,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,0,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-00,procurement-approval-vs-transit,procurement_suppliers,state-gold-only,finish,1,1,,,4,3,0,17266,716,17982,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,0,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-01,procurement-approval-vs-transit,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,4,8,4,1,46085,3247,49332,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_purchase_approval_threshold,1,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-01,procurement-approval-vs-transit,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,2,8,2,1,41318,2139,43457,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_purchase_approval_threshold,1,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-01,procurement-approval-vs-transit,procurement_suppliers,state-gold-decoy,finish,1,1,,,3,2,0,13471,731,14202,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,1,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-01,procurement-approval-vs-transit,procurement_suppliers,state-gold-only,finish,1,1,,,3,2,0,12549,482,13031,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,1,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-02,procurement-approval-vs-transit,procurement_suppliers,state-decoy-failure,unavailable,0,,1,0,1,0,0,3808,800,4608,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_purchase_approval_threshold,2,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-02,procurement-approval-vs-transit,procurement_suppliers,state-decoy-success,unavailable,0,,1,0,1,0,0,3808,1082,4890,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_purchase_approval_threshold,2,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-02,procurement-approval-vs-transit,procurement_suppliers,state-gold-decoy,finish,1,1,,,2,1,0,8292,405,8697,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,2,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-02,procurement-approval-vs-transit,procurement_suppliers,state-gold-only,finish,1,1,,,2,1,0,8048,346,8394,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,2,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-03,procurement-approval-vs-transit,procurement_suppliers,state-decoy-failure,unavailable,0,,1,5,7,5,1,37757,3495,41252,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_purchase_approval_threshold,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-03,procurement-approval-vs-transit,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,4,8,4,1,54841,4644,59485,3,,,,2,2,2,1,1,1,0,0,1,0,1,unreachable,set_purchase_approval_threshold,3,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-03,procurement-approval-vs-transit,procurement_suppliers,state-gold-decoy,finish,1,1,,,2,1,0,8344,370,8714,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-03,procurement-approval-vs-transit,procurement_suppliers,state-gold-only,finish,1,1,,,3,2,0,12791,787,13578,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-04,procurement-approval-vs-transit,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,6,8,6,1,49800,4726,54526,3,,,,3,0,0,0,0,0,0,0,,0,0,unreachable,set_purchase_approval_threshold,4,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-04,procurement-approval-vs-transit,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,5,8,5,0,43322,2261,45583,3,,,,1,1,1,1,1,0,0,0,,0,1,unreachable,set_purchase_approval_threshold,4,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-04,procurement-approval-vs-transit,procurement_suppliers,state-gold-decoy,finish,1,1,,,6,5,0,27902,1033,28935,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,4,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_purchase_approval_threshold-04,procurement-approval-vs-transit,procurement_suppliers,state-gold-only,finish,1,1,,,6,5,0,26983,992,27975,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_purchase_approval_threshold,4,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-00,procurement-certification-vs-quote,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,5,8,5,1,46022,3549,49571,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_certification_level,0,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-00,procurement-certification-vs-quote,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,4,8,4,1,47814,3346,51160,3,,,,2,2,2,1,1,1,0,0,2,0,1,unreachable,set_supplier_certification_level,0,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-00,procurement-certification-vs-quote,procurement_suppliers,state-gold-decoy,unavailable,0,,,,8,6,1,47964,4050,52014,4,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_supplier_certification_level,0,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-00,procurement-certification-vs-quote,procurement_suppliers,state-gold-only,unavailable,0,,,,8,4,1,156568,35021,191589,3,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_supplier_certification_level,0,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-01,procurement-certification-vs-quote,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,6,8,6,1,47177,3280,50457,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_certification_level,1,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-01,procurement-certification-vs-quote,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,5,8,5,1,44300,2373,46673,3,,,,2,2,2,1,1,1,0,0,5,0,1,unreachable,set_supplier_certification_level,1,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-01,procurement-certification-vs-quote,procurement_suppliers,state-gold-decoy,finish,1,1,,,4,3,0,17603,661,18264,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_certification_level,1,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-01,procurement-certification-vs-quote,procurement_suppliers,state-gold-only,budget_exhausted,0,,,,8,6,1,44320,2963,47283,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_certification_level,1,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-02,procurement-certification-vs-quote,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,3,8,3,1,47131,3399,50530,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_certification_level,2,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-02,procurement-certification-vs-quote,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,6,8,6,1,53216,4648,57864,3,,,,2,1,1,1,1,0,0,0,,0,1,unreachable,set_supplier_certification_level,2,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-02,procurement-certification-vs-quote,procurement_suppliers,state-gold-decoy,budget_exhausted,0,,,,8,6,1,78193,10360,88553,4,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_supplier_certification_level,2,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-02,procurement-certification-vs-quote,procurement_suppliers,state-gold-only,unavailable,0,,,,8,6,1,37836,1439,39275,3,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_supplier_certification_level,2,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-03,procurement-certification-vs-quote,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,6,8,6,1,44380,3093,47473,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_certification_level,3,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-03,procurement-certification-vs-quote,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,4,8,4,1,46664,4396,51060,3,,,,0,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_certification_level,3,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-03,procurement-certification-vs-quote,procurement_suppliers,state-gold-decoy,finish,1,1,,,3,2,0,12750,480,13230,4,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_certification_level,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-03,procurement-certification-vs-quote,procurement_suppliers,state-gold-only,finish,1,1,,,4,3,0,16871,556,17427,3,,,,0,0,0,0,0,0,0,0,,1,0,reachable,set_supplier_certification_level,3,1
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-04,procurement-certification-vs-quote,procurement_suppliers,state-decoy-failure,budget_exhausted,0,,0,6,8,6,1,37501,1436,38937,3,,,,1,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_certification_level,4,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-04,procurement-certification-vs-quote,procurement_suppliers,state-decoy-success,budget_exhausted,0,,0,6,8,6,1,41250,2109,43359,3,,,,2,0,0,0,0,0,0,0,,0,0,unreachable,set_supplier_certification_level,4,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-04,procurement-certification-vs-quote,procurement_suppliers,state-gold-decoy,budget_exhausted,0,,,,8,6,1,40572,1825,42397,4,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_supplier_certification_level,4,0
semantic,deepseek-v4-flash,stateful-procurement_suppliers-set_supplier_certification_level-04,procurement-certification-vs-quote,procurement_suppliers,state-gold-only,budget_exhausted,0,,,,8,6,1,37131,1287,38418,3,,,,0,0,0,0,0,0,0,0,,0,0,reachable,set_supplier_certification_level,4,0
