family,model,case_id,pair_id,domain,variant_id,termination_reason,outcome_success,successful_suffix_exact,unavailable_correct,unnecessary_call_count,model_turns,environment_calls,restarts,prompt_tokens,completion_tokens,total_tokens,visible_operation_count,target_step_count,included_target_step_count,removed_target_step_count,decoy_call_count,successful_decoy_call_count,wrong_state_commit_count,wrong_state_committed,false_finish_after_decoy,wrong_state_detected,restart_recovered,compensating_action_count,turns_to_detection,target_state_achieved,residual_wrong_state_at_termination,reachability,target_operation_id,query_template_id,behavior_correct
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-00,,procurement_suppliers,sub-operations-no-first,unavailable,0,,1,1,2,1,0,19087,2451,21538,29,3,2,1,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,0,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-00,,procurement_suppliers,sub-operations-no-gold,unavailable,0,,1,6,8,6,0,86877,2483,89360,27,3,0,3,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,0,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-00,,procurement_suppliers,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,84628,1534,86162,29,3,2,1,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,0,0
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-01,,procurement_suppliers,baseline,finish,1,1,,,2,1,0,10117,245,10362,10,3,0,0,,,,,,,,,,,,reachable,resolve_supplier_eligibility,1,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-01,,procurement_suppliers,no-gold,unavailable,0,,1,1,2,1,0,9809,744,10553,9,3,0,0,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,1,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-01,,procurement_suppliers,sub-operations,finish,1,1,,,4,3,0,40486,428,40914,30,3,3,0,,,,,,,,,,,,reachable,resolve_supplier_eligibility,1,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-01,,procurement_suppliers,sub-operations-first-only,unavailable,0,,1,2,7,2,1,71793,1826,73619,28,3,1,2,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,1,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-01,,procurement_suppliers,sub-operations-no-first,unavailable,0,,1,1,2,1,0,19081,3491,22572,29,3,2,1,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,1,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-01,,procurement_suppliers,sub-operations-no-gold,unavailable,0,,1,5,6,5,0,69684,6958,76642,27,3,0,3,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,1,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-01,,procurement_suppliers,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,84806,1484,86290,29,3,2,1,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,1,0
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-02,,procurement_suppliers,baseline,finish,1,1,,,2,1,0,10115,238,10353,10,3,0,0,,,,,,,,,,,,reachable,resolve_supplier_eligibility,2,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-02,,procurement_suppliers,no-gold,unavailable,0,,1,0,1,0,0,4736,929,5665,9,3,0,0,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,2,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-02,,procurement_suppliers,sub-operations,finish,1,1,,,4,3,0,40537,500,41037,30,3,3,0,,,,,,,,,,,,reachable,resolve_supplier_eligibility,2,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-02,,procurement_suppliers,sub-operations-first-only,unavailable,0,,1,1,4,1,0,38970,1263,40233,28,3,1,2,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,2,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-02,,procurement_suppliers,sub-operations-no-first,unavailable,0,,1,1,2,1,0,19138,1187,20325,29,3,2,1,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,2,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-02,,procurement_suppliers,sub-operations-no-gold,unavailable,0,,1,3,4,3,0,39123,2372,41495,27,3,0,3,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,2,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-02,,procurement_suppliers,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,84941,1563,86504,29,3,2,1,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,2,0
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-03,,procurement_suppliers,baseline,finish,1,1,,,2,1,0,10116,225,10341,10,3,0,0,,,,,,,,,,,,reachable,resolve_supplier_eligibility,0,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-03,,procurement_suppliers,no-gold,unavailable,0,,1,5,6,5,0,36975,3006,39981,9,3,0,0,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,0,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-03,,procurement_suppliers,sub-operations,finish,1,1,,,4,3,0,40462,423,40885,30,3,3,0,,,,,,,,,,,,reachable,resolve_supplier_eligibility,0,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-03,,procurement_suppliers,sub-operations-first-only,unavailable,0,,1,2,6,2,1,64049,3340,67389,28,3,1,2,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,0,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-03,,procurement_suppliers,sub-operations-no-first,unavailable,0,,1,1,3,1,1,29635,2171,31806,29,3,2,1,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,0,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-03,,procurement_suppliers,sub-operations-no-gold,unavailable,0,,1,0,1,0,0,8982,518,9500,27,3,0,3,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,0,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-03,,procurement_suppliers,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,86826,2150,88976,29,3,2,1,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,0,0
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-04,,procurement_suppliers,baseline,finish,1,1,,,2,1,0,10125,246,10371,10,3,0,0,,,,,,,,,,,,reachable,resolve_supplier_eligibility,1,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-04,,procurement_suppliers,no-gold,unavailable,0,,1,6,8,6,0,44839,1265,46104,9,3,0,0,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,1,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-04,,procurement_suppliers,sub-operations,finish,1,1,,,4,3,0,40440,438,40878,30,3,3,0,,,,,,,,,,,,reachable,resolve_supplier_eligibility,1,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-04,,procurement_suppliers,sub-operations-first-only,unavailable,0,,1,1,2,1,0,18729,506,19235,28,3,1,2,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,1,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-04,,procurement_suppliers,sub-operations-no-first,unavailable,0,,1,1,3,1,0,45171,17594,62765,29,3,2,1,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,1,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-04,,procurement_suppliers,sub-operations-no-gold,unavailable,0,,1,5,6,5,0,75090,8398,83488,27,3,0,3,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,1,1
structural,deepseek-v4-flash,procurement_suppliers-supplier_eligibility-04,,procurement_suppliers,sub-operations-no-last,unavailable,0,,1,2,5,2,0,50441,1541,51982,29,3,2,1,,,,,,,,,,,,unreachable,resolve_supplier_eligibility,1,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-00,,procurement_suppliers,baseline,finish,1,1,,,2,1,0,10105,235,10340,10,3,0,0,,,,,,,,,,,,reachable,resolve_vendor_score,0,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-00,,procurement_suppliers,no-gold,unavailable,0,,1,1,2,1,0,9728,473,10201,9,3,0,0,,,,,,,,,,,,unreachable,resolve_vendor_score,0,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-00,,procurement_suppliers,sub-operations,finish,1,1,,,4,3,0,40360,371,40731,30,3,3,0,,,,,,,,,,,,reachable,resolve_vendor_score,0,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-00,,procurement_suppliers,sub-operations-first-only,unavailable,0,,1,2,8,2,1,84040,1993,86033,28,3,1,2,,,,,,,,,,,,unreachable,resolve_vendor_score,0,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-00,,procurement_suppliers,sub-operations-no-first,unavailable,0,,1,1,2,1,0,19056,483,19539,29,3,2,1,,,,,,,,,,,,unreachable,resolve_vendor_score,0,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-00,,procurement_suppliers,sub-operations-no-gold,unavailable,0,,1,1,2,1,0,18283,507,18790,27,3,0,3,,,,,,,,,,,,unreachable,resolve_vendor_score,0,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-00,,procurement_suppliers,sub-operations-no-last,unavailable,0,,1,2,3,2,0,29277,634,29911,29,3,2,1,,,,,,,,,,,,unreachable,resolve_vendor_score,0,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-01,,procurement_suppliers,baseline,finish,1,1,,,2,1,0,10122,256,10378,10,3,0,0,,,,,,,,,,,,reachable,resolve_vendor_score,1,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-01,,procurement_suppliers,no-gold,unavailable,0,,1,0,1,0,0,4763,336,5099,9,3,0,0,,,,,,,,,,,,unreachable,resolve_vendor_score,1,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-01,,procurement_suppliers,sub-operations,finish,1,1,,,4,3,0,40289,372,40661,30,3,3,0,,,,,,,,,,,,reachable,resolve_vendor_score,1,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-01,,procurement_suppliers,sub-operations-first-only,unavailable,0,,1,2,8,2,1,81966,1723,83689,28,3,1,2,,,,,,,,,,,,unreachable,resolve_vendor_score,1,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-01,,procurement_suppliers,sub-operations-no-first,unavailable,0,,1,1,2,1,0,19659,2284,21943,29,3,2,1,,,,,,,,,,,,unreachable,resolve_vendor_score,1,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-01,,procurement_suppliers,sub-operations-no-gold,unavailable,0,,1,0,1,0,0,9019,398,9417,27,3,0,3,,,,,,,,,,,,unreachable,resolve_vendor_score,1,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-01,,procurement_suppliers,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,83247,1170,84417,29,3,2,1,,,,,,,,,,,,unreachable,resolve_vendor_score,1,0
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-02,,procurement_suppliers,baseline,finish,1,1,,,2,1,0,10105,237,10342,10,3,0,0,,,,,,,,,,,,reachable,resolve_vendor_score,2,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-02,,procurement_suppliers,no-gold,unavailable,0,,1,2,3,2,0,15201,931,16132,9,3,0,0,,,,,,,,,,,,unreachable,resolve_vendor_score,2,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-02,,procurement_suppliers,sub-operations,finish,1,1,,,4,3,0,40434,438,40872,30,3,3,0,,,,,,,,,,,,reachable,resolve_vendor_score,2,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-02,,procurement_suppliers,sub-operations-first-only,unavailable,0,,1,1,5,1,0,49420,2057,51477,28,3,1,2,,,,,,,,,,,,unreachable,resolve_vendor_score,2,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-02,,procurement_suppliers,sub-operations-no-first,unavailable,0,,1,1,2,1,0,19301,936,20237,29,3,2,1,,,,,,,,,,,,unreachable,resolve_vendor_score,2,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-02,,procurement_suppliers,sub-operations-no-gold,unavailable,0,,1,1,2,1,0,18297,491,18788,27,3,0,3,,,,,,,,,,,,unreachable,resolve_vendor_score,2,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-02,,procurement_suppliers,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,85661,2055,87716,29,3,2,1,,,,,,,,,,,,unreachable,resolve_vendor_score,2,0
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-03,,procurement_suppliers,baseline,finish,1,1,,,2,1,0,10104,235,10339,10,3,0,0,,,,,,,,,,,,reachable,resolve_vendor_score,0,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-03,,procurement_suppliers,no-gold,unavailable,0,,1,1,2,1,0,9743,450,10193,9,3,0,0,,,,,,,,,,,,unreachable,resolve_vendor_score,0,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-03,,procurement_suppliers,sub-operations,finish,1,1,,,4,3,0,40295,381,40676,30,3,3,0,,,,,,,,,,,,reachable,resolve_vendor_score,0,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-03,,procurement_suppliers,sub-operations-first-only,unavailable,0,,1,2,7,2,1,75134,3890,79024,28,3,1,2,,,,,,,,,,,,unreachable,resolve_vendor_score,0,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-03,,procurement_suppliers,sub-operations-no-first,unavailable,0,,1,0,1,0,0,9452,640,10092,29,3,2,1,,,,,,,,,,,,unreachable,resolve_vendor_score,0,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-03,,procurement_suppliers,sub-operations-no-gold,unavailable,0,,1,1,2,1,0,18271,1166,19437,27,3,0,3,,,,,,,,,,,,unreachable,resolve_vendor_score,0,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-03,,procurement_suppliers,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,132380,17442,149822,29,3,2,1,,,,,,,,,,,,unreachable,resolve_vendor_score,0,0
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-04,,procurement_suppliers,baseline,finish,1,1,,,2,1,0,10105,238,10343,10,3,0,0,,,,,,,,,,,,reachable,resolve_vendor_score,1,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-04,,procurement_suppliers,no-gold,unavailable,0,,1,1,2,1,0,9731,660,10391,9,3,0,0,,,,,,,,,,,,unreachable,resolve_vendor_score,1,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-04,,procurement_suppliers,sub-operations,finish,1,1,,,4,3,0,40309,405,40714,30,3,3,0,,,,,,,,,,,,reachable,resolve_vendor_score,1,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-04,,procurement_suppliers,sub-operations-first-only,unavailable,0,,1,2,7,2,1,72902,2285,75187,28,3,1,2,,,,,,,,,,,,unreachable,resolve_vendor_score,1,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-04,,procurement_suppliers,sub-operations-no-first,unavailable,0,,1,1,2,1,0,19076,602,19678,29,3,2,1,,,,,,,,,,,,unreachable,resolve_vendor_score,1,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-04,,procurement_suppliers,sub-operations-no-gold,unavailable,0,,1,1,2,1,0,18269,503,18772,27,3,0,3,,,,,,,,,,,,unreachable,resolve_vendor_score,1,1
structural,deepseek-v4-flash,procurement_suppliers-vendor_score-04,,procurement_suppliers,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,84084,1322,85406,29,3,2,1,,,,,,,,,,,,unreachable,resolve_vendor_score,1,0
structural,deepseek-v4-flash,workforce_access-access_decision-00,,workforce_access,baseline,finish,1,1,,,2,1,0,9161,247,9408,10,3,0,0,,,,,,,,,,,,reachable,resolve_access_decision,0,1
structural,deepseek-v4-flash,workforce_access-access_decision-00,,workforce_access,no-gold,unavailable,0,,1,6,7,6,0,52471,5587,58058,9,3,0,0,,,,,,,,,,,,unreachable,resolve_access_decision,0,1
structural,deepseek-v4-flash,workforce_access-access_decision-00,,workforce_access,sub-operations,finish,1,1,,,4,3,0,38164,447,38611,30,3,3,0,,,,,,,,,,,,reachable,resolve_access_decision,0,1
structural,deepseek-v4-flash,workforce_access-access_decision-00,,workforce_access,sub-operations-first-only,unavailable,0,,1,1,2,1,0,17601,586,18187,28,3,1,2,,,,,,,,,,,,unreachable,resolve_access_decision,0,1
structural,deepseek-v4-flash,workforce_access-access_decision-00,,workforce_access,sub-operations-no-first,unavailable,0,,1,0,1,0,0,8888,817,9705,29,3,2,1,,,,,,,,,,,,unreachable,resolve_access_decision,0,1
structural,deepseek-v4-flash,workforce_access-access_decision-00,,workforce_access,sub-operations-no-gold,unavailable,0,,1,6,7,6,0,66749,2006,68755,27,3,0,3,,,,,,,,,,,,unreachable,resolve_access_decision,0,1
structural,deepseek-v4-flash,workforce_access-access_decision-00,,workforce_access,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,80178,1721,81899,29,3,2,1,,,,,,,,,,,,unreachable,resolve_access_decision,0,0
structural,deepseek-v4-flash,workforce_access-access_decision-01,,workforce_access,baseline,finish,1,1,,,2,1,0,9173,257,9430,10,3,0,0,,,,,,,,,,,,reachable,resolve_access_decision,1,1
structural,deepseek-v4-flash,workforce_access-access_decision-01,,workforce_access,no-gold,unavailable,0,,1,3,4,3,0,19022,1317,20339,9,3,0,0,,,,,,,,,,,,unreachable,resolve_access_decision,1,1
structural,deepseek-v4-flash,workforce_access-access_decision-01,,workforce_access,sub-operations,finish,1,1,,,4,3,0,38084,429,38513,30,3,3,0,,,,,,,,,,,,reachable,resolve_access_decision,1,1
structural,deepseek-v4-flash,workforce_access-access_decision-01,,workforce_access,sub-operations-first-only,unavailable,0,,1,1,2,1,0,17581,528,18109,28,3,1,2,,,,,,,,,,,,unreachable,resolve_access_decision,1,1
structural,deepseek-v4-flash,workforce_access-access_decision-01,,workforce_access,sub-operations-no-first,unavailable,0,,1,4,5,4,0,50938,3298,54236,29,3,2,1,,,,,,,,,,,,unreachable,resolve_access_decision,1,1
structural,deepseek-v4-flash,workforce_access-access_decision-01,,workforce_access,sub-operations-no-gold,unavailable,0,,1,6,8,6,0,87576,4063,91639,27,3,0,3,,,,,,,,,,,,unreachable,resolve_access_decision,1,1
structural,deepseek-v4-flash,workforce_access-access_decision-01,,workforce_access,sub-operations-no-last,unavailable,0,,1,2,4,2,0,37787,1254,39041,29,3,2,1,,,,,,,,,,,,unreachable,resolve_access_decision,1,1
structural,deepseek-v4-flash,workforce_access-access_decision-02,,workforce_access,baseline,finish,1,1,,,2,1,0,9172,266,9438,10,3,0,0,,,,,,,,,,,,reachable,resolve_access_decision,2,1
structural,deepseek-v4-flash,workforce_access-access_decision-02,,workforce_access,no-gold,unavailable,0,,1,2,3,2,0,13888,1186,15074,9,3,0,0,,,,,,,,,,,,unreachable,resolve_access_decision,2,1
structural,deepseek-v4-flash,workforce_access-access_decision-02,,workforce_access,sub-operations,finish,1,1,,,4,3,0,38149,498,38647,30,3,3,0,,,,,,,,,,,,reachable,resolve_access_decision,2,1
structural,deepseek-v4-flash,workforce_access-access_decision-02,,workforce_access,sub-operations-first-only,unavailable,0,,1,1,2,1,0,17606,596,18202,28,3,1,2,,,,,,,,,,,,unreachable,resolve_access_decision,2,1
structural,deepseek-v4-flash,workforce_access-access_decision-02,,workforce_access,sub-operations-no-first,unavailable,0,,1,4,5,4,0,48420,1958,50378,29,3,2,1,,,,,,,,,,,,unreachable,resolve_access_decision,2,1
structural,deepseek-v4-flash,workforce_access-access_decision-02,,workforce_access,sub-operations-no-gold,unavailable,0,,1,6,7,6,0,76054,5337,81391,27,3,0,3,,,,,,,,,,,,unreachable,resolve_access_decision,2,1
structural,deepseek-v4-flash,workforce_access-access_decision-02,,workforce_access,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,80615,1621,82236,29,3,2,1,,,,,,,,,,,,unreachable,resolve_access_decision,2,0
structural,deepseek-v4-flash,workforce_access-access_decision-03,,workforce_access,baseline,finish,1,1,,,2,1,0,9154,220,9374,10,3,0,0,,,,,,,,,,,,reachable,resolve_access_decision,0,1
structural,deepseek-v4-flash,workforce_access-access_decision-03,,workforce_access,no-gold,unavailable,0,,1,2,3,2,0,13601,823,14424,9,3,0,0,,,,,,,,,,,,unreachable,resolve_access_decision,0,1
structural,deepseek-v4-flash,workforce_access-access_decision-03,,workforce_access,sub-operations,finish,1,1,,,4,3,0,38133,475,38608,30,3,3,0,,,,,,,,,,,,reachable,resolve_access_decision,0,1
structural,deepseek-v4-flash,workforce_access-access_decision-03,,workforce_access,sub-operations-first-only,unavailable,0,,1,1,2,1,0,17588,586,18174,28,3,1,2,,,,,,,,,,,,unreachable,resolve_access_decision,0,1
structural,deepseek-v4-flash,workforce_access-access_decision-03,,workforce_access,sub-operations-no-first,unavailable,0,,1,2,3,2,0,28964,4163,33127,29,3,2,1,,,,,,,,,,,,unreachable,resolve_access_decision,0,1
structural,deepseek-v4-flash,workforce_access-access_decision-03,,workforce_access,sub-operations-no-gold,unavailable,0,,1,6,7,6,0,68603,2083,70686,27,3,0,3,,,,,,,,,,,,unreachable,resolve_access_decision,0,1
structural,deepseek-v4-flash,workforce_access-access_decision-03,,workforce_access,sub-operations-no-last,unavailable,0,,1,2,3,2,0,27476,584,28060,29,3,2,1,,,,,,,,,,,,unreachable,resolve_access_decision,0,1
structural,deepseek-v4-flash,workforce_access-access_decision-04,,workforce_access,baseline,finish,1,1,,,2,1,0,9165,237,9402,10,3,0,0,,,,,,,,,,,,reachable,resolve_access_decision,1,1
structural,deepseek-v4-flash,workforce_access-access_decision-04,,workforce_access,no-gold,unavailable,0,,1,4,5,4,0,27724,2386,30110,9,3,0,0,,,,,,,,,,,,unreachable,resolve_access_decision,1,1
structural,deepseek-v4-flash,workforce_access-access_decision-04,,workforce_access,sub-operations,finish,1,1,,,4,3,0,38064,470,38534,30,3,3,0,,,,,,,,,,,,reachable,resolve_access_decision,1,1
structural,deepseek-v4-flash,workforce_access-access_decision-04,,workforce_access,sub-operations-first-only,unavailable,0,,1,1,4,1,0,37483,2172,39655,28,3,1,2,,,,,,,,,,,,unreachable,resolve_access_decision,1,1
structural,deepseek-v4-flash,workforce_access-access_decision-04,,workforce_access,sub-operations-no-first,unavailable,0,,1,1,2,1,0,17958,747,18705,29,3,2,1,,,,,,,,,,,,unreachable,resolve_access_decision,1,1
structural,deepseek-v4-flash,workforce_access-access_decision-04,,workforce_access,sub-operations-no-gold,unavailable,0,,1,6,8,6,0,76789,1877,78666,27,3,0,3,,,,,,,,,,,,unreachable,resolve_access_decision,1,1
structural,deepseek-v4-flash,workforce_access-access_decision-04,,workforce_access,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,81191,1898,83089,29,3,2,1,,,,,,,,,,,,unreachable,resolve_access_decision,1,0
structural,deepseek-v4-flash,workforce_access-badge_expiry-00,,workforce_access,baseline,finish,1,1,,,2,1,0,9156,239,9395,10,3,0,0,,,,,,,,,,,,reachable,resolve_badge_expiry,0,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-00,,workforce_access,no-gold,unavailable,0,,1,1,2,1,0,8758,839,9597,9,3,0,0,,,,,,,,,,,,unreachable,resolve_badge_expiry,0,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-00,,workforce_access,sub-operations,finish,1,1,,,4,3,0,37982,379,38361,30,3,3,0,,,,,,,,,,,,reachable,resolve_badge_expiry,0,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-00,,workforce_access,sub-operations-first-only,unavailable,0,,1,1,2,1,0,17592,599,18191,28,3,1,2,,,,,,,,,,,,unreachable,resolve_badge_expiry,0,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-00,,workforce_access,sub-operations-no-first,unavailable,0,,1,6,8,6,1,85348,3037,88385,29,3,2,1,,,,,,,,,,,,unreachable,resolve_badge_expiry,0,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-00,,workforce_access,sub-operations-no-gold,unavailable,0,,1,6,8,6,0,75469,1482,76951,27,3,0,3,,,,,,,,,,,,unreachable,resolve_badge_expiry,0,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-00,,workforce_access,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,81693,2249,83942,29,3,2,1,,,,,,,,,,,,unreachable,resolve_badge_expiry,0,0
structural,deepseek-v4-flash,workforce_access-badge_expiry-01,,workforce_access,baseline,finish,1,1,,,2,1,0,9164,254,9418,10,3,0,0,,,,,,,,,,,,reachable,resolve_badge_expiry,1,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-01,,workforce_access,no-gold,unavailable,0,,1,1,2,1,0,9291,1032,10323,9,3,0,0,,,,,,,,,,,,unreachable,resolve_badge_expiry,1,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-01,,workforce_access,sub-operations,finish,1,1,,,4,3,0,38066,420,38486,30,3,3,0,,,,,,,,,,,,reachable,resolve_badge_expiry,1,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-01,,workforce_access,sub-operations-first-only,unavailable,0,,1,1,2,1,0,17587,544,18131,28,3,1,2,,,,,,,,,,,,unreachable,resolve_badge_expiry,1,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-01,,workforce_access,sub-operations-no-first,unavailable,0,,1,1,2,1,0,17971,694,18665,29,3,2,1,,,,,,,,,,,,unreachable,resolve_badge_expiry,1,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-01,,workforce_access,sub-operations-no-gold,unavailable,0,,1,0,1,0,0,8432,538,8970,27,3,0,3,,,,,,,,,,,,unreachable,resolve_badge_expiry,1,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-01,,workforce_access,sub-operations-no-last,budget_exhausted,0,,0,4,8,4,1,79480,1387,80867,29,3,2,1,,,,,,,,,,,,unreachable,resolve_badge_expiry,1,0
structural,deepseek-v4-flash,workforce_access-badge_expiry-02,,workforce_access,baseline,finish,1,1,,,2,1,0,9175,261,9436,10,3,0,0,,,,,,,,,,,,reachable,resolve_badge_expiry,2,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-02,,workforce_access,no-gold,unavailable,0,,1,1,2,1,0,8780,542,9322,9,3,0,0,,,,,,,,,,,,unreachable,resolve_badge_expiry,2,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-02,,workforce_access,sub-operations,finish,1,1,,,4,3,0,38086,419,38505,30,3,3,0,,,,,,,,,,,,reachable,resolve_badge_expiry,2,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-02,,workforce_access,sub-operations-first-only,unavailable,0,,1,1,3,1,0,26879,1113,27992,28,3,1,2,,,,,,,,,,,,unreachable,resolve_badge_expiry,2,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-02,,workforce_access,sub-operations-no-first,unavailable,0,,1,2,3,2,0,27189,923,28112,29,3,2,1,,,,,,,,,,,,unreachable,resolve_badge_expiry,2,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-02,,workforce_access,sub-operations-no-gold,unavailable,0,,1,3,4,3,0,35458,945,36403,27,3,0,3,,,,,,,,,,,,unreachable,resolve_badge_expiry,2,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-02,,workforce_access,sub-operations-no-last,unavailable,0,,1,2,5,2,0,47945,1402,49347,29,3,2,1,,,,,,,,,,,,unreachable,resolve_badge_expiry,2,1
structural,deepseek-v4-flash,workforce_access-badge_expiry-03,,workforce_access,baseline,finish,1,1,,,2,1,0,9165,256,9421,10,3,0,0,,,,,,,,,,,,reachable,resolve_badge_expiry,0,1
