model_key,family,contrast,split,pair_id,cluster_id,direction,layer,clean_donor_margin,clean_recipient_margin,clean_gap_abs,patched_margin,donor_aligned_effect
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_payment_status_code-04:decoy-observation,finance-fx-vs-payment,high_to_low,26,18.75,-3.0,21.75,15.375,18.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_citation_target-02:decoy-observation,contracts-citation-vs-signature,high_to_low,20,18.125,-4.0,22.125,4.25,8.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_case_contact_channel-02:decoy-observation,support-action-vs-channel,high_to_low,24,18.75,-3.25,22.0,12.875,16.125
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_fulfillment_on_hand_units-04:decoy-observation,inventory-stock-vs-capacity,high_to_low,21,19.25,-3.5,22.75,2.75,6.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_exception_extension_days-00:decoy-observation,compliance-control-vs-exception,high_to_low,35,17.5,-5.25,22.75,17.5,22.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-record_tax_basis-00:decoy-observation,finance-fee-vs-tax-basis,high_to_low,30,19.5,-2.5,22.0,19.75,22.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-01:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,34,19.625,-4.5,24.125,19.625,24.125
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_case_priority-01:decoy-observation,support-priority-vs-escalation,high_to_low,19,18.375,-1.25,19.625,3.5,4.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-activate_margin_floor-00:decoy-observation,pricing-list-vs-margin,high_to_low,23,20.0,-2.75,22.75,13.625,16.375
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-pricing_billing-set_credit_adjustment_value-02:decoy-observation,pricing-credit-vs-fx,high_to_low,35,17.625,-1.5,19.125,17.625,19.125
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-01:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,23,19.875,-5.5,25.375,12.5,18.0
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-compliance_audit-set_filing_artifact_count-02:decoy-observation,compliance-owner-vs-filing,high_to_low,35,16.5,-4.0,20.5,16.5,20.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_contract_adjustment_value-01:decoy-observation,pricing-promotion-vs-contract,high_to_low,30,18.5,-1.75,20.25,18.75,20.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_obligation_party-01:decoy-observation,contracts-clause-vs-obligation,high_to_low,20,19.125,-4.75,23.875,4.0,8.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-assign_quote_supplier-04:decoy-observation,procurement-certification-vs-quote,high_to_low,34,19.0,-2.75,21.75,18.875,21.625
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-pricing_billing-activate_list_price-00:decoy-observation,pricing-list-vs-margin,high_to_low,35,20.125,-3.25,23.375,20.125,23.375
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-contracts_documents-set_document_section_text-04:decoy-observation,contracts-retention-vs-section,high_to_low,35,16.625,-3.25,19.875,16.625,19.875
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_document_section_text-04:decoy-observation,contracts-retention-vs-section,high_to_low,34,16.625,-3.25,19.875,16.375,19.625
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_obligation_party-00:decoy-observation,contracts-clause-vs-obligation,high_to_low,31,19.25,-4.25,23.5,19.375,23.625
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-apply_cycle_count_adjustment-03:decoy-observation,inventory-reservation-vs-count,high_to_low,26,17.625,-7.0,24.625,14.875,21.875
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_obligation_party-02:decoy-observation,contracts-clause-vs-obligation,high_to_low,20,19.625,-3.5,23.125,5.25,8.75
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-finance_ledger-set_journal_debit_amount-00:decoy-observation,finance-journal-vs-audit-event,high_to_low,35,19.0,-2.25,21.25,19.0,21.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_delegation_allowed_actions-00:decoy-observation,workforce-overtime-vs-delegation,high_to_low,20,16.625,-4.75,21.375,1.5,6.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_promotion_discount_value-01:decoy-observation,pricing-promotion-vs-contract,high_to_low,20,19.625,-2.25,21.875,5.25,7.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_fx_exchange_rate-04:decoy-observation,finance-fx-vs-payment,high_to_low,34,19.375,-2.0,21.375,19.375,21.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_account_hold_amount-04:decoy-observation,finance-ledger-vs-hold,high_to_low,21,17.75,-4.5,22.25,4.25,8.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-01:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,30,19.625,-4.5,24.125,19.25,23.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-00:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,23,19.25,-5.25,24.5,12.25,17.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_retention_years-02:decoy-observation,compliance-role-vs-retention,high_to_low,20,19.75,-4.25,24.0,3.5,7.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_ledger_entry_amount-01:decoy-observation,finance-ledger-vs-hold,high_to_low,23,18.5,-1.25,19.75,13.125,14.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_audit_event_reference-04:decoy-observation,finance-journal-vs-audit-event,high_to_low,30,19.75,-3.75,23.5,19.5,23.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_document_section_text-03:decoy-observation,contracts-retention-vs-section,high_to_low,20,15.5,-4.25,19.75,2.0,6.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-apply_sales_reservation-00:decoy-observation,inventory-reservation-vs-count,high_to_low,31,18.875,-3.5,22.375,18.875,22.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_access_minimum_clearance-02:decoy-observation,workforce-access-vs-role,high_to_low,25,20.125,-4.25,24.375,16.125,20.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-01:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,21,19.875,-5.5,25.375,4.0,9.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_contract_allowed_price-02:decoy-observation,procurement-contract-vs-receipt,high_to_low,32,17.25,-3.25,20.5,17.0,20.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_journal_debit_amount-01:decoy-observation,finance-journal-vs-audit-event,high_to_low,25,18.5,-2.5,21.0,15.125,17.625
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-03:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,25,19.0,-7.5,26.5,15.0,22.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-02:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,31,21.375,-5.0,26.375,21.125,26.125
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-customer_support-set_case_contact_channel-04:decoy-observation,support-action-vs-channel,high_to_low,35,18.5,-2.5,21.0,18.5,21.0
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-compliance_audit-replace_audit_population_record-04:decoy-observation,compliance-risk-vs-sample,high_to_low,35,17.875,-3.25,21.125,17.875,21.125
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-finance_ledger-set_audit_event_reference-00:decoy-observation,finance-journal-vs-audit-event,high_to_low,35,18.75,-3.0,21.75,18.75,21.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_overtime_approval_threshold-04:decoy-observation,workforce-overtime-vs-delegation,high_to_low,19,18.5,-1.5,20.0,1.25,2.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_role_assignment_priority-04:decoy-observation,workforce-access-vs-role,high_to_low,32,19.25,-3.0,22.25,19.25,22.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-00:decoy-observation,procurement-performance-vs-expedite,high_to_low,21,20.0,-0.75,20.75,9.0,9.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_promotion_discount_value-01:decoy-observation,pricing-promotion-vs-contract,high_to_low,24,19.625,-2.25,21.875,13.0,15.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_account_hold_amount-02:decoy-observation,finance-ledger-vs-hold,high_to_low,31,18.875,-2.25,21.125,19.25,21.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_case_contact_channel-01:decoy-observation,support-action-vs-channel,high_to_low,27,17.625,-3.25,20.875,15.75,19.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_promotion_discount_value-04:decoy-observation,pricing-promotion-vs-contract,high_to_low,31,19.25,-3.75,23.0,19.25,23.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-02:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,28,21.375,-5.0,26.375,19.5,24.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_assigned_role-02:decoy-observation,compliance-role-vs-retention,high_to_low,23,18.125,-2.25,20.375,12.0,14.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_delegation_allowed_actions-00:decoy-observation,workforce-overtime-vs-delegation,high_to_low,22,16.625,-4.75,21.375,6.25,11.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_delegation_allowed_actions-00:decoy-observation,workforce-overtime-vs-delegation,high_to_low,32,16.625,-4.75,21.375,16.75,21.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_escalation_target-03:decoy-observation,support-priority-vs-escalation,high_to_low,22,17.75,-1.75,19.5,8.5,10.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_backorder_customer_tier-02:decoy-observation,inventory-priority-vs-pick,high_to_low,31,18.5,-4.75,23.25,18.625,23.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_assigned_role-02:decoy-observation,compliance-role-vs-retention,high_to_low,22,18.125,-2.25,20.375,7.25,9.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_exception_extension_days-00:decoy-observation,compliance-control-vs-exception,high_to_low,34,17.5,-5.25,22.75,17.375,22.625
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_control_evidence_status-03:decoy-observation,compliance-control-vs-exception,high_to_low,19,14.25,-2.75,17.0,-0.75,2.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-apply_sales_reservation-04:decoy-observation,inventory-reservation-vs-count,high_to_low,30,18.125,-3.75,21.875,17.75,21.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_contract_adjustment_value-03:decoy-observation,pricing-promotion-vs-contract,high_to_low,21,19.25,-1.5,20.75,7.5,9.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_next_case_action-02:decoy-observation,support-action-vs-channel,high_to_low,24,15.625,-1.5,17.125,11.0,12.5
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-procurement_suppliers-set_contract_allowed_price-01:decoy-observation,procurement-contract-vs-receipt,high_to_low,35,18.25,-2.0,20.25,18.25,20.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-01:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,35,19.625,-4.5,24.125,19.625,24.125
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_badge_validity_days-02:decoy-observation,workforce-oncall-vs-badge,high_to_low,31,18.25,-3.5,21.75,18.25,21.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_revision_approval-01:decoy-observation,contracts-deadline-vs-version,high_to_low,28,19.25,-1.75,21.0,17.75,19.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_delegation_allowed_actions-04:decoy-observation,workforce-overtime-vs-delegation,high_to_low,32,18.375,-4.0,22.375,18.375,22.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_credit_adjustment_value-02:decoy-observation,pricing-credit-vs-fx,high_to_low,22,17.625,-1.5,19.125,8.75,10.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_document_section_text-04:decoy-observation,contracts-retention-vs-section,high_to_low,29,16.625,-3.25,19.875,16.375,19.625
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_sla_duration_minutes-04:decoy-observation,support-owner-vs-sla,high_to_low,32,17.5,-2.0,19.5,17.625,19.625
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-assign_quote_supplier-03:decoy-observation,procurement-certification-vs-quote,high_to_low,29,18.25,-3.0,21.25,17.25,20.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_account_hold_amount-01:decoy-observation,finance-ledger-vs-hold,high_to_low,35,18.0,-3.75,21.75,18.0,21.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_journal_debit_amount-02:decoy-observation,finance-journal-vs-audit-event,high_to_low,22,19.25,-2.25,21.5,9.75,12.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_remediation_owner-01:decoy-observation,compliance-owner-vs-filing,high_to_low,34,17.5,-2.0,19.5,17.125,19.125
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_duplicate_similarity_score-01:decoy-observation,support-refund-vs-duplicate,high_to_low,21,17.625,-2.5,20.125,5.25,7.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_contract_allowed_price-03:decoy-observation,procurement-contract-vs-receipt,high_to_low,23,16.625,-1.5,18.125,11.5,13.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_remediation_owner-02:decoy-observation,compliance-owner-vs-filing,high_to_low,23,18.125,-3.25,21.375,12.25,15.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_effective_clause_text-00:decoy-observation,contracts-clause-vs-obligation,high_to_low,30,19.375,-3.25,22.625,19.375,22.625
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_access_minimum_clearance-03:decoy-observation,workforce-access-vs-role,high_to_low,22,18.75,-6.75,25.5,8.25,15.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-assign_quote_supplier-03:decoy-observation,procurement-certification-vs-quote,high_to_low,32,18.25,-3.0,21.25,18.5,21.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_order_discount_value-02:decoy-observation,pricing-fee-vs-discount,high_to_low,21,20.5,-1.0,21.5,10.0,11.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_fx_exchange_rate-04:decoy-observation,finance-fx-vs-payment,high_to_low,21,19.375,-2.0,21.375,8.5,10.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_ledger_entry_amount-01:decoy-observation,finance-ledger-vs-hold,high_to_low,25,18.5,-1.25,19.75,15.625,16.875
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_journal_debit_amount-02:decoy-observation,finance-journal-vs-audit-event,high_to_low,35,19.25,-2.25,21.5,19.25,21.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-activate_list_price-02:decoy-observation,pricing-list-vs-margin,high_to_low,35,20.375,-2.75,23.125,20.375,23.125
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_purchase_approval_threshold-04:decoy-observation,procurement-approval-vs-transit,high_to_low,20,17.625,-0.75,18.375,4.0,4.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_overtime_approval_threshold-03:decoy-observation,workforce-overtime-vs-delegation,high_to_low,19,17.875,-2.75,20.625,0.0,2.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_effective_clause_text-00:decoy-observation,contracts-clause-vs-obligation,high_to_low,29,19.375,-3.25,22.625,18.5,21.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_sla_duration_minutes-04:decoy-observation,support-owner-vs-sla,high_to_low,23,17.5,-2.0,19.5,13.0,15.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_next_case_action-03:decoy-observation,support-action-vs-channel,high_to_low,21,15.0,-1.75,16.75,6.0,7.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_sla_duration_minutes-04:decoy-observation,support-owner-vs-sla,high_to_low,29,17.5,-2.0,19.5,17.0,19.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-02:decoy-observation,inventory-stock-vs-capacity,high_to_low,25,20.875,-6.5,27.375,16.875,23.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_retention_years-02:decoy-observation,compliance-role-vs-retention,high_to_low,34,19.75,-4.25,24.0,19.75,24.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-00:decoy-observation,procurement-contract-vs-receipt,high_to_low,28,18.5,-4.25,22.75,17.75,22.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-00:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,25,19.25,-5.25,24.5,14.375,19.625
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_document_section_text-04:decoy-observation,contracts-retention-vs-section,high_to_low,30,16.625,-3.25,19.875,16.875,20.125
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_case_contact_channel-02:decoy-observation,support-action-vs-channel,high_to_low,22,18.75,-3.25,22.0,9.5,12.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_delegation_allowed_actions-03:decoy-observation,workforce-overtime-vs-delegation,high_to_low,26,15.875,-6.0,21.875,12.75,18.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-01:decoy-observation,procurement-performance-vs-expedite,high_to_low,32,19.75,-1.5,21.25,20.0,21.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-replace_audit_population_record-03:decoy-observation,compliance-risk-vs-sample,high_to_low,19,16.375,-5.5,21.875,-1.5,4.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-record_tax_basis-03:decoy-observation,finance-fee-vs-tax-basis,high_to_low,25,19.625,-3.75,23.375,15.5,19.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_budget_planned_amount-01:decoy-observation,finance-statement-vs-budget,high_to_low,35,16.375,-7.0,23.375,16.375,23.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_reorder_target_cover-00:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,33,19.25,-5.25,24.5,19.25,24.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_contract_adjustment_value-00:decoy-observation,pricing-promotion-vs-contract,high_to_low,32,19.625,-1.25,20.875,19.875,21.125
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_supplier_certification_level-04:decoy-observation,procurement-certification-vs-quote,high_to_low,19,17.25,-1.75,19.0,1.75,3.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_next_case_action-00:decoy-observation,support-action-vs-channel,high_to_low,28,17.25,-1.75,19.0,16.375,18.125
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_assigned_role-03:decoy-observation,compliance-role-vs-retention,high_to_low,19,17.125,-2.0,19.125,1.75,3.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_expedited_delivery_days-01:decoy-observation,procurement-performance-vs-expedite,high_to_low,25,19.75,-1.5,21.25,15.75,17.25
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-procurement_suppliers-set_supplier_transit_days-04:decoy-observation,procurement-approval-vs-transit,high_to_low,35,19.0,-3.5,22.5,19.0,22.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_source_transfer_cost-01:decoy-observation,inventory-source-cost-vs-expiry,high_to_low,21,18.875,-5.5,24.375,3.5,9.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_warehouse_capacity_volume-01:decoy-observation,inventory-stock-vs-capacity,high_to_low,24,18.875,-8.0,26.875,12.5,20.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_payment_status_code-02:decoy-observation,finance-fx-vs-payment,high_to_low,32,18.75,-0.75,19.5,18.75,19.5
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-compliance_audit-set_retention_years-02:decoy-observation,compliance-role-vs-retention,high_to_low,35,19.75,-4.25,24.0,19.75,24.0
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_safety_stock_floor-02:decoy-observation,inventory-policy-floor-vs-cover,high_to_low,23,21.375,-5.0,26.375,13.375,18.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-finance_ledger-set_audit_event_reference-04:decoy-observation,finance-journal-vs-audit-event,high_to_low,29,19.75,-3.75,23.5,18.5,22.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-inventory_fulfillment-set_backorder_customer_tier-02:decoy-observation,inventory-priority-vs-pick,high_to_low,27,18.5,-4.75,23.25,15.875,20.625
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_retention_years-04:decoy-observation,compliance-role-vs-retention,high_to_low,26,19.25,-2.75,22.0,15.5,18.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_escalation_target-02:decoy-observation,support-priority-vs-escalation,high_to_low,23,18.125,-1.75,19.875,13.0,14.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_goods_receipt_quantity-01:decoy-observation,procurement-contract-vs-receipt,high_to_low,25,18.75,-3.25,22.0,15.25,18.5
qwen3-8b,semantic,decoy-success-vs-failure,confirmation,semantic:stateful-pricing_billing-set_contract_adjustment_value-00:decoy-observation,pricing-promotion-vs-contract,high_to_low,35,19.625,-1.25,20.875,19.625,20.875
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-procurement_suppliers-set_contract_allowed_price-00:decoy-observation,procurement-contract-vs-receipt,high_to_low,23,18.25,-1.25,19.5,13.0,14.25
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_remediation_owner-01:decoy-observation,compliance-owner-vs-filing,high_to_low,28,17.5,-2.0,19.5,16.375,18.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-customer_support-set_escalation_target-04:decoy-observation,support-priority-vs-escalation,high_to_low,26,18.125,-2.75,20.875,14.625,17.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-activate_list_price-01:decoy-observation,pricing-list-vs-margin,high_to_low,23,20.375,-3.0,23.375,12.875,15.875
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-compliance_audit-set_filing_artifact_count-04:decoy-observation,compliance-owner-vs-filing,high_to_low,31,18.875,-2.0,20.875,18.75,20.75
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_access_minimum_clearance-02:decoy-observation,workforce-access-vs-role,high_to_low,22,20.125,-4.25,24.375,9.25,13.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-workforce_access-set_delegation_allowed_actions-00:decoy-observation,workforce-overtime-vs-delegation,high_to_low,34,16.625,-4.75,21.375,16.625,21.375
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_shipping_minimum_charge-04:decoy-observation,pricing-tax-vs-shipping,high_to_low,31,18.125,-4.0,22.125,17.5,21.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-contracts_documents-set_citation_target-03:decoy-observation,contracts-citation-vs-signature,high_to_low,24,18.0,-2.0,20.0,12.5,14.5
qwen3-8b,semantic,decoy-success-vs-failure,external_confirmation,semantic:stateful-pricing_billing-set_shipping_minimum_charge-04:decoy-observation,pricing-tax-vs-shipping,high_to_low,32,18.125,-4.0,22.125,18.125,22.125
